TeamID,MatchFk,B1Champ,B2Champ,B3Champ,B4Champ,B5Champ,R1Champ,R2Champ,R3Champ,R4Champ,R5Champ,BlueBaronKills,BlueRiftHeraldKills,BlueDragonKills,BlueTowerKills,BlueKills,RedBaronKills,RedRiftHeraldKills,RedDragonKills,RedTowerKills,RedKills,RedWin,BlueWin
4043,EUW1_7566953931,799,64,84,145,111,86,233,517,22,14,0,1,4,12,56,1,0,0,4,40,0,1
4044,EUW1_7566902316,516,887,238,429,40,31,5,134,145,432,0,0,1,3,21,1,1,3,9,29,1,0
4045,EUW1_7566027533,114,876,157,360,412,98,5,84,21,37,0,1,1,6,29,1,0,4,5,41,1,0
4046,EUW1_7565969695,266,107,103,115,412,54,245,133,498,26,0,0,0,3,20,1,1,4,7,32,1,0
4047,EUW1_7565908507,122,91,103,18,267,7,246,245,67,111,0,0,0,2,14,0,1,3,6,30,1,0
4048,EUW1_7565834118,516,32,84,145,111,78,131,103,15,40,1,0,4,10,37,0,1,0,3,15,0,1
4049,EUW1_7565776098,84,56,238,360,412,68,106,950,901,143,1,1,3,10,47,0,0,1,2,22,0,1
4050,EUW1_7564877590,36,141,254,21,7,897,121,84,51,412,1,1,3,10,36,1,0,3,5,42,0,1
4051,EUW1_7564819816,80,517,166,18,103,799,245,3,15,117,1,1,3,11,37,0,0,0,2,16,0,1
4052,EUW1_7564760191,86,59,238,145,101,58,246,105,429,111,0,1,2,4,23,1,0,2,7,43,1,0
4053,EUW1_7564697350,64,238,8,81,910,106,56,7,110,800,1,0,2,11,49,0,1,3,4,32,0,1
4054,EUW1_7564683368,27,76,84,51,161,777,120,517,18,37,0,0,0,0,0,0,0,0,0,0,1,0
4055,EUW1_7564643532,126,234,7,21,17,24,517,238,145,89,1,1,4,9,29,0,0,0,3,27,0,1
4056,EUW1_7564597422,126,91,238,115,22,799,64,910,50,161,0,0,0,0,11,0,0,2,6,32,1,0
4057,EUW1_7555532884,14,35,711,67,117,39,233,61,145,80,2,0,3,6,57,1,1,4,11,63,0,1
4058,EUW1_7544872959,233,122,157,115,902,39,106,131,163,555,0,0,0,3,31,1,1,4,10,55,1,0
4059,EUW1_7544277777,24,92,45,119,412,58,107,112,804,101,0,0,2,5,42,3,1,4,12,55,1,0
4060,EUW1_7536482408,58,517,113,236,902,39,254,131,202,143,1,1,2,8,44,0,0,2,5,40,0,1
4061,EUW1_7536458519,98,950,25,222,267,24,107,131,161,80,0,0,1,0,8,0,0,1,3,29,1,0
4062,EUW1_7536394763,235,81,111,61,804,42,518,142,202,901,0,0,0,4,62,0,0,0,1,62,0,1
4063,EUW1_7536364630,39,25,131,901,223,799,238,84,221,16,0,0,1,0,7,0,1,1,4,20,1,0
4064,EUW1_7532298024,39,154,84,145,111,54,131,157,895,44,0,1,2,8,41,0,0,1,2,9,0,1
4065,EUW1_7530545251,114,107,55,22,26,799,245,131,236,201,0,0,1,2,22,0,0,0,0,7,0,1
4066,EUW1_7466760531,60,7,81,31,19,53,126,1,14,161,0,0,0,0,43,0,0,0,4,47,1,0
4067,EUW1_7466705697,51,910,201,29,711,147,67,901,234,61,0,0,0,4,62,0,0,0,3,53,0,1
4068,EUW1_7466566571,800,804,1,106,516,910,12,236,117,202,0,0,0,0,40,0,0,0,4,76,1,0
4069,EUW1_7466536356,31,15,893,161,42,910,51,126,777,516,0,0,0,0,48,0,0,0,4,50,1,0
4070,EUW1_7466456384,15,61,54,20,60,99,901,58,22,876,0,0,0,1,40,0,0,0,4,58,1,0
4071,EUW1_7466435879,22,800,102,101,147,246,80,523,518,145,0,0,0,1,52,0,0,0,4,52,1,0
4072,EUW1_7466335611,147,236,101,122,497,10,99,121,12,76,0,0,0,1,49,0,0,0,4,47,1,0
4073,EUW1_7466302369,105,96,166,360,115,134,68,30,6,53,0,0,0,0,64,0,0,0,2,72,1,0
4074,EUW1_7466183226,22,45,42,21,10,804,201,145,246,15,0,0,0,3,49,0,0,0,0,30,0,1
4075,EUW1_7465708306,82,81,117,412,54,21,236,133,112,16,0,0,0,4,52,0,0,0,3,49,0,1
4076,EUW1_7465643673,22,412,67,526,81,147,69,141,235,134,0,0,0,2,55,0,0,0,4,43,1,0
4077,EUW1_7568252499,112,25,157,81,43,799,60,8,119,267,0,0,0,2,5,1,1,4,9,26,1,0
4078,EUW1_7566010567,777,120,38,236,267,86,517,910,360,888,0,1,2,7,36,0,0,1,2,22,0,1
4079,EUW1_7565968969,58,121,245,22,412,14,254,777,236,43,0,0,1,3,22,0,0,0,0,6,0,1
4080,EUW1_7565904265,54,56,90,51,518,14,246,127,222,902,0,1,1,5,23,1,0,4,10,41,1,0
4081,EUW1_7565889311,77,11,1,222,267,85,234,163,81,412,0,0,0,0,0,0,0,0,0,0,1,0
4082,EUW1_7565574967,17,36,3,67,78,11,76,777,145,99,1,0,2,11,42,0,1,3,4,35,0,1
4083,EUW1_7565525848,48,11,99,21,432,106,80,61,202,267,0,1,3,10,52,1,0,1,6,41,0,1
4084,EUW1_7565457342,86,24,25,222,497,92,32,38,15,147,2,0,2,11,31,1,1,3,8,30,0,1
4085,EUW1_7564947355,110,234,517,18,902,39,60,105,22,101,1,0,1,10,41,1,1,4,6,50,0,1
4086,EUW1_7564231554,76,517,268,145,101,3,122,4,67,78,1,1,1,10,32,0,0,3,2,19,0,1
4087,EUW1_7564179372,6,28,127,222,267,875,131,221,18,117,0,0,2,7,38,1,1,3,5,20,0,1
4088,EUW1_7564161793,875,102,84,222,101,157,131,711,202,497,0,0,1,1,10,0,0,1,0,11,0,1
4089,EUW1_7564034575,10,141,103,202,53,75,32,34,18,89,0,1,2,10,43,1,0,3,7,40,0,1
4090,EUW1_7563978820,114,19,61,523,201,84,121,7,119,350,1,0,2,11,30,0,1,2,4,28,0,1
4091,EUW1_7563531831,85,120,90,360,89,106,246,112,29,267,1,1,3,9,31,0,0,1,4,17,0,1
4092,EUW1_7563458157,799,246,61,236,432,31,91,800,22,16,2,1,5,9,44,0,0,0,4,34,0,1
4093,EUW1_7560049984,14,60,84,42,555,516,59,101,804,888,0,1,2,5,30,1,0,2,9,42,1,0
4094,EUW1_7559435616,36,32,166,145,78,77,91,45,21,44,1,1,2,9,35,1,0,3,5,30,0,1
4095,EUW1_7558478995,154,5,245,360,111,157,76,517,22,412,1,0,1,10,40,1,1,4,6,46,0,1
4096,EUW1_7558435089,800,23,34,62,235,18,61,236,24,222,0,0,0,1,57,0,0,0,4,71,1,0
4097,EUW1_7473637317,86,56,142,221,17,41,62,1,67,99,1,1,2,11,35,0,0,3,3,31,0,1
4098,EUW1_7473601789,80,233,115,22,235,83,24,950,145,117,1,0,1,9,35,0,1,3,5,28,0,1
4099,EUW1_7473552212,79,245,29,145,111,887,876,950,223,235,0,1,1,9,50,1,0,3,7,38,0,1
4100,EUW1_7473427968,887,35,777,22,902,950,9,268,901,25,1,1,3,11,24,0,0,0,2,12,0,1
4101,EUW1_7452001635,950,59,101,110,53,31,5,61,222,267,0,0,3,8,50,1,1,3,5,26,0,1
4102,EUW1_7448819310,114,28,90,15,57,11,78,950,81,555,0,0,0,0,2,0,0,0,0,6,1,0
4103,EUW1_7447272708,106,121,950,115,201,19,80,45,81,99,0,0,2,4,35,1,1,3,11,44,1,0
4104,EUW1_7447226754,777,238,142,81,497,39,427,90,523,111,0,0,3,3,18,1,1,1,8,33,1,0
4105,EUW1_7444224997,36,238,950,145,50,83,876,166,895,432,0,1,3,8,40,0,0,0,5,27,0,1
4106,EUW1_7441247900,887,91,950,236,555,777,254,127,145,432,1,0,3,5,45,1,1,2,6,32,0,1
4107,EUW1_7441192532,8,19,950,51,89,75,121,143,81,555,0,1,3,4,26,2,0,3,11,38,1,0
4108,EUW1_7439768395,36,233,112,222,99,75,48,950,236,143,0,0,1,3,18,0,1,3,9,28,1,0
4109,EUW1_7439550719,41,233,4,202,101,23,427,950,901,40,0,1,4,9,38,2,0,3,12,61,1,0
4110,EUW1_7439515394,517,79,950,96,201,54,254,4,115,12,0,0,1,3,18,1,1,3,11,35,1,0
4111,EUW1_7437812594,10,64,950,222,432,106,233,76,202,99,1,0,1,7,38,0,1,2,6,42,0,1
4112,EUW1_7437786327,266,19,103,223,235,777,56,950,910,143,1,1,4,7,42,0,0,0,2,24,0,1
4113,EUW1_7437773780,106,28,127,81,235,6,9,950,145,267,0,1,2,10,25,0,0,1,2,10,0,1
4114,EUW1_7437748409,150,131,950,202,432,266,59,99,236,40,1,1,2,5,38,1,0,3,5,50,1,0
4115,EUW1_7437733956,799,28,134,222,12,17,245,950,202,350,2,1,4,11,36,0,0,1,3,23,0,1
4116,EUW1_7417447979,56,133,99,110,79,110,54,67,5,147,0,1,2,10,49,0,0,0,0,7,0,1
4117,EUW1_7421406354,266,234,38,222,267,777,62,112,145,888,0,1,3,5,25,1,0,1,8,31,1,0
4118,EUW1_7421368601,23,106,55,110,201,777,950,34,67,111,0,1,2,10,26,0,0,1,1,10,0,1
4119,EUW1_7421207879,875,80,893,901,432,240,950,517,221,350,0,1,1,5,27,1,0,2,8,31,1,0
4120,EUW1_7420932061,84,950,800,498,12,420,56,45,145,111,2,0,3,10,43,0,1,1,6,31,0,1
4121,EUW1_7420873590,516,131,161,222,201,266,950,142,236,60,0,0,2,3,28,2,1,3,10,42,1,0
4122,EUW1_7420387683,19,950,105,81,78,58,254,101,222,497,0,1,2,6,30,0,0,0,1,19,0,1
4123,EUW1_7420275389,39,120,910,110,875,82,950,98,222,201,1,0,1,5,33,0,1,2,10,43,1,0
4124,EUW1_7420189183,54,950,103,18,517,8,234,245,202,89,1,1,1,10,33,0,0,3,1,20,0,1
4125,EUW1_7420053359,58,950,127,22,89,98,56,136,222,60,1,1,2,9,50,0,0,2,4,29,0,1
4126,EUW1_7419944250,266,77,142,236,267,23,64,112,235,111,2,0,2,10,37,0,1,3,7,28,0,1
4127,EUW1_7419918107,266,64,163,29,201,240,77,101,18,526,0,0,0,1,7,0,1,3,5,26,1,0
4128,EUW1_7419514040,24,154,112,202,518,36,104,246,800,235,0,1,3,5,31,0,0,0,1,13,0,1
4129,EUW1_7419474954,83,77,910,202,412,31,28,157,22,902,0,0,1,3,15,0,0,0,0,5,0,1
4130,EUW1_7419414117,6,245,45,236,267,157,950,103,360,142,1,1,3,10,39,0,0,1,4,32,0,1
4131,EUW1_7419335330,14,238,8,360,526,27,887,115,235,99,0,0,1,6,38,2,1,5,10,48,1,0
4132,EUW1_7419157591,266,950,50,51,99,154,35,136,235,412,1,1,2,7,34,0,0,3,4,25,0,1
4133,EUW1_7419094913,86,203,246,202,34,50,950,7,235,89,0,0,3,3,31,1,1,2,9,44,1,0
4134,EUW1_7419065032,114,19,61,236,201,58,141,112,235,12,0,0,0,5,28,0,0,1,0,5,0,1
4135,EUW1_7419002139,79,9,166,236,267,98,141,91,42,53,0,1,3,10,34,0,0,1,2,24,0,1
4136,EUW1_7418916914,36,77,134,901,111,106,234,90,235,350,0,0,0,1,19,0,1,3,10,44,1,0
4137,EUW1_7557543888,201,3,45,122,5,67,14,60,33,3,0,0,0,0,51,0,0,0,0,0,0,1
4138,EUW1_7557495017,89,78,141,498,19,77,10,1,36,5,0,0,0,0,51,0,0,0,0,0,0,1
4139,EUW1_7557298399,82,77,27,432,54,121,57,104,517,516,0,0,0,0,64,0,0,0,0,0,0,1
4140,EUW1_7556699279,222,38,950,427,25,202,5,166,103,115,0,0,0,0,62,0,0,0,0,0,0,1
4141,EUW1_7556680901,79,41,555,72,27,133,145,157,777,111,0,0,0,0,53,0,0,0,0,0,0,1
4142,EUW1_7556647179,164,131,360,555,60,221,201,141,58,121,0,0,0,0,54,0,0,0,0,0,0,1
4143,EUW1_7556010461,234,163,127,122,76,876,38,266,91,105,0,0,0,0,58,0,0,0,0,0,0,1
4144,EUW1_7546950987,104,60,15,89,25,27,526,31,902,43,0,0,0,0,50,0,0,0,0,0,0,1
4145,EUW1_7546889624,910,10,56,9,34,799,103,16,201,236,0,0,0,0,46,0,0,0,0,0,0,1
4146,EUW1_7546818861,804,31,77,200,91,26,222,111,76,38,0,0,0,0,72,0,0,0,0,0,0,1
4147,EUW1_7546662332,103,111,17,154,6,86,950,233,526,85,0,0,0,0,44,0,0,0,0,0,0,1
4148,EUW1_7546208395,54,45,429,157,804,38,17,147,119,142,0,0,0,0,51,0,0,0,0,0,0,1
4149,EUW1_7544912885,63,555,7,75,112,246,901,80,89,804,0,0,0,0,48,0,0,0,0,0,0,1
4150,EUW1_7544779508,1,429,126,122,221,53,41,28,3,51,0,0,0,0,51,0,0,0,0,0,0,1
4151,EUW1_7540553520,429,875,107,427,78,45,950,154,18,3,0,0,0,0,53,0,0,0,0,0,0,1
4152,EUW1_7540481578,3,75,429,64,245,222,57,203,203,126,0,0,0,0,57,0,0,0,0,0,0,1
4153,EUW1_7538471142,68,104,58,119,222,6,61,106,223,420,0,0,0,0,68,0,0,0,0,0,0,1
4154,EUW1_7538396190,89,236,10,268,267,23,120,266,48,80,0,0,0,0,53,0,0,0,0,0,0,1
4155,EUW1_7538339479,36,18,141,134,7,29,222,3,57,91,0,0,0,0,42,0,0,0,0,0,0,1
4156,EUW1_7538284297,201,115,76,107,164,63,120,127,26,31,0,0,0,0,54,0,0,0,0,0,0,1
4157,EUW1_7478299099,150,56,55,901,57,516,238,8,29,350,1,0,2,9,37,0,1,2,3,29,0,1
4158,EUW1_7478052548,2,19,517,202,412,86,5,127,523,26,0,0,0,0,0,0,0,0,0,0,0,1
4159,EUW1_7467726121,83,107,7,22,53,54,121,38,202,267,4,1,7,12,41,0,0,1,4,42,0,1
4160,EUW1_7467692822,122,234,8,804,223,17,48,268,18,201,0,0,0,0,11,0,0,2,2,20,1,0
4161,EUW1_7465651211,78,68,134,51,910,31,59,268,236,267,1,0,3,11,44,0,1,2,2,27,0,1
4162,EUW1_7465612508,54,76,18,67,89,82,32,1,804,432,1,1,1,9,39,0,0,3,3,34,0,1
4163,EUW1_7465552107,799,876,105,222,22,19,67,268,115,555,0,0,0,1,32,1,1,3,11,44,1,0
4164,EUW1_7465500915,78,48,268,804,50,10,59,69,202,235,1,1,4,11,39,1,0,1,4,23,0,1
4165,EUW1_7465462836,887,56,268,51,111,17,9,238,202,161,0,1,1,2,27,1,0,3,11,47,1,0
4166,EUW1_7462944518,777,62,161,236,201,150,200,268,222,117,0,1,1,5,16,1,0,3,8,24,1,0
4167,EUW1_7462923942,106,234,161,51,555,875,238,84,222,37,1,1,4,9,35,0,0,0,2,18,0,1
4168,EUW1_7462898832,9,121,127,96,902,85,233,43,222,432,1,1,4,7,41,0,0,1,4,30,0,1
4169,EUW1_7462880348,58,876,777,360,111,14,30,161,202,60,1,1,1,8,35,0,0,3,4,34,0,1
4170,EUW1_7457313591,41,131,4,67,40,48,113,268,145,432,1,1,4,10,30,0,0,0,3,19,0,1
4171,EUW1_7454432636,14,234,13,901,43,6,245,41,22,99,0,1,1,7,26,1,0,3,7,47,1,0
4172,EUW1_7454336153,164,234,517,901,432,31,106,777,202,111,0,0,1,1,22,1,1,3,11,31,1,0
4173,EUW1_7448727309,58,233,131,67,16,14,887,777,21,526,1,1,3,6,38,0,0,1,7,29,1,0
4174,EUW1_7448705694,31,141,166,221,12,41,63,50,202,526,0,1,1,9,40,0,0,3,2,29,0,1
4175,EUW1_7446163478,145,36,61,523,412,92,233,268,202,37,1,0,3,10,39,0,1,1,4,24,0,1
4176,EUW1_7446111289,75,32,910,202,37,82,238,711,901,101,0,0,2,11,30,0,1,1,3,17,0,1
4177,EUW1_7568559526,893,238,84,21,267,10,131,136,157,777,0,0,1,4,62,1,0,4,16,41,1,0
4178,EUW1_7568521834,875,145,38,157,432,516,91,246,51,63,0,1,1,10,41,0,0,3,2,33,0,1
4179,EUW1_7568483300,86,234,555,145,143,64,67,38,83,26,0,0,3,9,46,0,1,0,8,35,0,1
4180,EUW1_7568447877,105,136,145,79,223,35,10,25,897,18,0,0,0,1,66,0,0,0,4,70,1,0
4181,EUW1_7568415494,53,76,34,96,22,27,119,246,43,221,0,0,0,4,94,0,0,0,1,56,0,1
4182,EUW1_7568353600,64,77,131,145,43,82,203,91,17,90,0,0,4,13,52,0,1,0,4,29,0,1
4183,EUW1_7567452791,17,72,103,804,89,13,145,75,901,432,1,1,3,7,47,0,0,1,3,23,0,1
4184,EUW1_7567424960,8,121,22,54,63,69,107,119,115,235,0,0,3,10,58,0,1,0,2,21,0,1
4185,EUW1_7567388748,133,64,245,134,117,10,75,131,145,412,0,1,3,11,39,1,0,1,1,19,0,1
4186,EUW1_7563735998,103,77,64,202,25,516,11,157,115,267,0,0,0,0,1,0,0,0,0,0,0,1
4187,EUW1_7562588928,114,5,517,15,888,64,131,14,67,53,0,1,3,11,46,0,0,0,4,33,0,1
4188,EUW1_7562559105,114,238,4,145,412,126,9,75,235,143,1,1,4,13,60,0,0,0,2,49,0,1
4189,EUW1_7562520399,31,56,101,21,201,420,246,134,81,888,1,1,3,10,52,1,0,2,4,32,0,1
4190,EUW1_7562475689,23,246,136,901,26,223,28,777,523,53,0,1,2,10,39,2,0,3,5,43,0,1
4191,EUW1_7558991442,14,24,105,222,43,59,56,25,42,147,0,1,0,6,23,1,0,5,10,53,1,0
4192,EUW1_7557811896,31,32,268,15,50,901,64,238,202,111,1,1,3,12,66,0,0,1,2,49,0,1
4193,EUW1_7557788724,31,82,268,222,412,80,57,161,145,117,0,0,0,2,40,0,1,4,10,48,1,0
4194,EUW1_7557738266,122,62,268,81,412,266,234,134,110,89,1,0,3,7,47,1,1,3,8,50,1,0
4195,EUW1_7557706113,711,27,20,114,161,99,101,67,412,804,0,0,0,1,66,0,0,0,4,89,1,0
4196,EUW1_7554804322,76,150,800,518,517,81,78,42,145,432,0,0,0,4,74,0,0,0,4,76,0,1
4197,EUW1_7568110488,8,234,127,518,16,777,245,45,29,201,1,0,2,10,45,1,1,4,7,38,0,1
4198,EUW1_7568049810,777,63,45,202,412,78,200,99,34,53,1,0,2,8,52,0,1,3,8,38,0,1
4199,EUW1_7567948135,36,245,105,21,7,106,35,127,202,161,0,1,2,3,42,1,0,3,10,52,1,0
4200,EUW1_7567066260,777,60,105,15,27,41,64,8,45,80,2,1,4,11,42,0,0,1,3,28,0,1
4201,EUW1_7566971804,777,141,105,29,30,58,106,893,145,432,0,0,5,8,57,2,1,2,8,51,0,1
4202,EUW1_7566925012,516,234,800,145,117,84,77,45,360,555,0,1,4,8,34,0,0,0,2,16,0,1
4203,EUW1_7565997784,875,59,39,901,3,106,104,45,360,555,0,0,2,6,40,2,1,3,13,49,1,0
4204,EUW1_7565917820,893,121,45,360,555,98,106,39,236,350,1,0,3,8,42,0,1,2,6,28,0,1
4205,EUW1_7565812631,80,64,45,523,76,122,131,13,901,902,1,1,3,9,37,0,0,1,4,18,0,1
4206,EUW1_7565759694,420,9,103,29,267,86,141,105,222,101,0,0,1,3,18,0,1,3,10,38,1,0
4207,EUW1_7565686425,133,59,910,81,85,266,876,105,360,50,0,1,2,4,34,1,0,3,10,44,1,0
4208,EUW1_7565629183,36,203,105,523,25,266,98,103,15,147,0,1,0,5,29,0,0,5,9,44,1,0
4209,EUW1_7565583902,75,234,36,222,432,10,19,105,29,25,0,0,1,3,6,1,1,3,10,38,1,0
4210,EUW1_7565522686,69,24,29,67,902,27,245,45,360,555,0,0,1,3,20,0,1,2,7,33,1,0
4211,EUW1_7565468308,24,28,893,145,526,875,35,45,96,555,0,1,2,5,34,0,0,1,2,18,0,1
4212,EUW1_7565439976,6,64,105,96,555,266,245,799,81,63,0,0,0,0,0,0,0,0,0,0,1,0
4213,EUW1_7565398514,421,200,105,222,902,122,427,245,145,412,1,0,3,11,39,0,1,0,4,26,0,1
4214,EUW1_7565358656,114,5,105,51,143,266,131,115,901,902,1,1,4,10,27,0,0,0,5,11,0,1
4215,EUW1_7565310633,24,79,45,523,111,31,19,893,110,16,2,1,3,8,31,0,0,3,4,25,0,1
4216,EUW1_7564996146,84,121,127,74,432,31,35,105,96,517,0,1,3,5,58,2,0,4,9,70,1,0
4217,EUW1_7255539336,893,35,34,45,432,150,887,55,51,53,1,0,4,6,36,0,1,1,3,26,0,1
4218,EUW1_7255532265,266,102,55,51,16,126,154,58,30,89,0,0,2,1,22,0,0,0,0,8,0,1
4219,EUW1_7255524540,234,122,166,51,412,799,233,55,222,111,0,0,3,10,47,0,1,0,3,30,0,1
4220,EUW1_7255503527,86,107,55,147,16,799,28,157,51,111,1,0,0,5,25,1,1,3,10,43,1,0
4221,EUW1_7255468986,111,60,55,21,266,86,141,950,14,3,0,1,3,11,41,1,0,1,3,27,0,1
4222,EUW1_7255402570,799,113,518,29,44,10,950,268,202,25,0,0,3,4,56,2,1,3,10,42,1,0
4223,EUW1_7255358880,82,17,161,51,25,6,106,268,202,223,1,1,2,9,31,0,0,1,1,17,0,1
4224,EUW1_7255286186,23,102,34,222,267,31,106,268,202,111,1,1,1,6,37,2,0,5,10,55,1,0
4225,EUW1_7251390064,2,143,799,145,555,10,233,86,202,99,1,1,1,8,41,0,0,2,4,33,0,1
4226,EUW1_7251344081,799,80,39,29,235,10,233,69,81,432,0,0,2,1,23,1,0,1,9,38,1,0
4227,EUW1_7251256540,17,20,517,429,111,14,154,54,42,350,0,1,2,3,23,0,0,1,11,46,1,0
4228,EUW1_7251200666,98,121,112,22,163,2,20,103,81,53,1,1,2,11,53,0,0,2,1,17,0,1
4229,EUW1_7251122730,154,203,106,63,267,67,20,8,360,111,0,0,1,4,31,2,1,4,8,47,1,0
4230,EUW1_7133412745,86,35,875,202,412,82,154,157,22,117,1,1,3,4,32,1,0,1,7,29,1,0
4231,EUW1_7133341074,777,32,238,202,111,82,35,910,119,888,0,0,0,2,38,2,1,4,11,45,1,0
4232,EUW1_7079841572,24,59,893,202,117,266,11,134,81,267,1,1,3,11,29,0,0,1,1,13,0,1
4233,EUW1_7078469918,19,60,8,901,526,122,131,91,236,53,2,1,2,7,56,0,0,2,5,46,0,1
4234,EUW1_7078456613,82,102,238,202,555,223,79,62,145,53,0,0,3,4,26,1,0,1,9,40,1,0
4235,EUW1_7078388363,10,90,56,202,101,266,121,7,81,147,2,0,2,10,52,0,1,4,7,42,0,1
4236,EUW1_7078356056,92,203,133,51,902,10,14,57,498,45,0,0,0,1,7,0,1,2,7,19,1,0
4237,EUW1_7567095947,516,30,517,523,902,86,56,3,110,63,0,0,1,3,44,2,1,5,12,44,1,0
4238,EUW1_7561189278,897,33,103,67,117,41,203,7,81,267,1,0,3,6,47,1,1,2,8,43,0,1
4239,EUW1_7561139506,82,131,157,498,497,420,950,268,145,111,1,1,4,9,29,0,0,0,1,6,0,1
4240,EUW1_7559847379,897,48,112,81,902,78,32,61,901,89,0,1,1,7,32,2,0,4,4,37,1,0
4241,EUW1_7559797214,122,104,910,67,432,54,254,50,81,89,0,1,3,5,24,0,0,0,3,13,0,1
4242,EUW1_7557702718,84,11,101,901,16,150,876,55,22,235,1,1,3,8,37,0,0,3,8,29,0,1
4243,EUW1_7557655743,58,78,893,51,518,106,254,777,804,3,0,0,0,0,20,0,1,3,8,40,1,0
4244,EUW1_7557594983,266,64,63,222,25,887,11,26,18,53,1,1,3,9,36,0,0,1,5,25,0,1
4245,EUW1_7557345138,86,141,101,145,147,67,59,115,523,40,1,1,3,11,39,0,0,2,3,21,0,1
4246,EUW1_7557130285,82,876,99,202,53,41,78,147,22,117,1,1,4,11,38,0,0,0,3,23,0,1
4247,EUW1_7557064324,6,113,3,29,201,122,131,777,22,267,0,1,2,3,25,1,0,2,11,44,1,0
4248,EUW1_7557004197,8,238,412,4,57,41,19,69,22,432,1,0,2,7,46,0,1,2,5,36,0,1
4249,EUW1_7556988968,41,107,112,523,43,14,141,8,202,25,0,0,0,0,4,0,0,0,0,0,0,1
4250,EUW1_7556923974,875,233,43,800,902,24,113,134,107,427,0,0,1,3,30,1,0,3,10,39,1,0
4251,EUW1_7556100908,777,80,910,22,267,2,56,61,81,432,1,0,2,2,30,1,1,3,13,55,1,0
4252,EUW1_7556006071,74,80,55,51,267,266,9,81,99,147,0,1,3,4,43,1,0,2,8,51,1,0
4253,EUW1_7555559715,893,233,13,15,37,41,19,711,202,517,0,0,0,2,30,0,1,4,10,42,1,0
4254,EUW1_7555502832,98,121,105,222,902,799,203,910,15,223,0,1,4,9,44,0,0,0,3,26,0,1
4255,EUW1_7554623918,17,18,777,74,83,254,16,25,134,497,0,0,0,1,53,0,0,0,4,74,1,0
4256,EUW1_7554562605,74,233,134,51,201,31,141,238,222,50,1,0,2,10,36,0,1,2,2,23,0,1
4257,EUW1_7568244282,893,91,157,145,89,41,62,8,110,7,0,0,2,2,17,1,1,2,8,32,1,0
4258,EUW1_7567946787,86,233,8,901,497,75,64,517,893,99,0,1,4,10,54,1,0,0,3,34,0,1
4259,EUW1_7567894414,122,19,910,50,89,86,876,777,134,21,1,1,4,9,47,1,0,1,4,31,0,1
4260,EUW1_7565327388,10,107,800,18,40,23,5,55,29,117,0,0,0,2,15,0,0,0,1,6,0,1
4261,EUW1_7565298819,777,5,8,804,53,86,121,910,134,37,0,0,1,1,13,0,1,3,10,26,1,0
4262,EUW1_7564908446,92,107,131,202,101,86,24,8,145,902,0,0,0,5,25,1,1,5,10,27,1,0
4263,EUW1_7534700470,799,163,233,145,902,41,67,893,21,57,1,0,1,2,22,0,1,3,5,38,1,0
4264,EUW1_7534629698,106,68,142,360,12,84,36,103,498,497,1,0,0,5,36,0,1,5,8,45,1,0
4265,EUW1_7534483457,10,11,38,110,412,420,238,1,236,902,0,0,1,2,20,1,1,3,12,32,1,0
4266,EUW1_7534400121,79,200,25,523,432,8,517,157,22,267,1,1,3,11,33,0,0,1,2,14,0,1
4267,EUW1_7534335813,41,59,101,51,99,777,876,134,222,40,0,0,3,3,29,1,1,1,10,42,1,0
4268,EUW1_7438361513,69,427,157,236,267,92,59,8,15,902,0,0,0,4,19,1,1,4,10,25,1,0
4269,EUW1_7327091570,157,80,105,222,40,86,32,134,119,267,1,1,4,11,34,0,0,0,3,16,0,1
4270,EUW1_7327066510,150,56,134,51,3,10,121,893,145,43,1,1,4,12,24,0,0,0,0,5,0,1
4271,EUW1_7327037847,777,121,69,51,800,56,76,8,222,201,0,1,2,3,16,0,0,1,10,35,1,0
4272,EUW1_7327010572,875,121,134,498,412,126,234,45,81,267,0,0,1,3,12,1,1,3,11,28,1,0
4273,EUW1_7326976780,14,76,157,67,517,164,106,3,420,235,1,0,1,11,39,0,1,3,3,39,0,1
4274,EUW1_7326660893,82,246,10,236,267,133,122,8,42,117,0,1,2,10,31,0,0,2,2,25,0,1
4275,EUW1_7326553921,79,35,80,236,267,102,121,157,42,89,0,1,4,3,34,0,0,0,3,10,0,1
4276,EUW1_7326491920,799,121,50,67,267,24,34,131,51,16,0,0,3,5,27,1,1,3,7,36,1,0
4277,EUW1_7567030622,711,122,22,29,36,119,117,64,4,13,0,0,0,3,34,0,0,0,0,26,0,1
4278,EUW1_7566979088,75,32,163,51,80,27,106,8,804,235,1,1,4,10,40,0,0,0,3,27,0,1
4279,EUW1_7566928645,23,203,238,145,267,24,234,99,51,57,1,1,3,11,49,0,0,2,3,24,0,1
4280,EUW1_7566869731,31,11,84,523,432,10,107,99,202,412,0,0,2,5,29,1,1,3,6,34,1,0
4281,EUW1_7566853745,64,238,268,202,147,10,9,99,110,89,0,0,0,0,1,0,0,0,0,0,1,0
4282,EUW1_7566805779,114,200,103,81,555,133,62,61,115,432,0,1,0,7,38,0,0,4,5,49,1,0
4283,EUW1_7566775763,83,121,99,29,235,98,25,157,202,111,0,1,2,8,29,0,0,1,2,22,0,1
4284,EUW1_7564830012,6,64,157,202,412,266,427,163,804,111,1,1,2,7,46,2,0,5,11,55,1,0
